2.7778,95.977,0.10069,0.89931,20.155,1.6305,0.02769,65.713,191.59,0.045221,1.2379,113.37,0.72286,0.72681,0.75255,0.001049,0.8964,1.951,1.3588,5.585e-05,0.75376,0.49624,0,0,0,0,0,7.5109,385.38,497.65,2.0637,8.6905,98.118,246.95,309.01,0.8964,1.951,1.3588,0.72286,0.72681,0.75255,100.67,59.152,4.218,5.3376,1.9263,196.76,0,0,0,0,1
3.0556,95.977,0.10068,0.89932,20.155,1.6303,0.027774,65.994,191.59,0.045251,1.2315,113.37,0.72323,0.7275,0.75311,0.0010497,0.89686,1.9526,1.3597,0.00077051,0.75447,0.49553,0,0,0,0,0,7.6184,390.01,504.27,2.0654,8.4323,98.118,246.87,308.84,0.89686,1.9526,1.3597,0.72323,0.7275,0.75311,96.911,54.933,3.6403,3.8895,1.9157,195.45,0,0,0,0,1
3.3333,95.977,0.10068,0.89932,20.155,1.6302,0.027837,66.274,191.59,0.045259,1.2275,113.37,0.72334,0.72772,0.75328,0.00105,0.89753,1.9549,1.3611,0.0010523,0.75475,0.49525,0,0,0,0,0,7.7075,393.94,509.56,2.0678,8.2488,98.118,246.8,308.71,0.89753,1.9549,1.3611,0.72334,0.72772,0.75328,94.232,51.845,3.2741,2.9619,1.91,194.71,0,0,0,0,1
3.6111,95.977,0.10068,0.89932,20.155,1.6301,0.027894,66.554,191.59,0.045253,1.225,113.37,0.7233,0.72765,0.75322,0.0010499,0.89834,1.9577,1.3627,0.0010214,0.75472,0.49528,0,0,0,0,0,7.7837,397.35,513.93,2.0707,8.1191,98.118,246.75,308.61,0.89834,1.9577,1.3627,0.7233,0.72765,0.75322,92.318,49.595,3.0413,2.3683,1.9074,194.33,0,0,0,0,1
3.8889,95.977,0.10068,0.89932,20.155,1.6301,0.027944,66.833,191.59,0.045238,1.2236,113.37,0.72316,0.72739,0.75301,0.0010495,0.89922,1.9608,1.3646,0.0007898,0.75449,0.49551,0,0,0,0,0,7.8508,400.41,517.67,2.0739,8.028,98.118,246.71,308.52,0.89922,1.9608,1.3646,0.72316,0.72739,0.75301,90.948,47.963,2.893,1.9885,1.9069,194.19,0,0,0,0,1
4.1667,95.977,0.10069,0.89931,20.155,1.6301,0.02799,67.112,191.59,0.045217,1.2231,113.37,0.72296,0.72701,0.7527,0.001049,0.90016,1.9641,1.3665,0.00043131,0.75413,0.49587,0,0,0,0,0,7.9114,403.21,520.96,2.0773,7.9645,98.118,246.68,308.45,0.90016,1.9641,1.3665,0.72296,0.72701,0.7527,89.967,46.782,2.7983,1.7457,1.9076,194.21,0,0,0,0,1
4.4444,95.977,0.10069,0.89931,20.155,1.6301,0.028034,67.391,191.59,0.045191,1.2232,113.37,0.72271,0.72656,0.75233,0.0010485,0.90112,1.9674,1.3685,2.8526e-05,0.75373,0.49627,0,0,0,0,0,7.9674,405.81,523.94,2.0808,7.9208,98.118,246.65,308.4,0.90112,1.9674,1.3685,0.72271,0.72656,0.75233,89.264,45.929,2.7379,1.5905,1.9092,194.32,0,0,0,0,1
4.7222,95.977,0.10069,0.89931,20.155,1.6302,0.028084,67.669,191.59,0.045156,1.2237,113.37,0.72237,0.72592,0.7518,0.0010477,0.90203,1.9706,1.3703,1.1028e-07,0.7537,0.4963,0,0,0,0,0,8.0199,408.29,526.68,2.0841,7.8909,98.118,246.63,308.36,0.90203,1.9706,1.3703,0.72237,0.72592,0.7518,88.76,45.315,2.6993,1.4913,1.9111,194.49,0,0,0,0,1
5,95.977,0.10069,0.89931,20.155,1.6302,0.028135,67.947,191.59,0.04512,1.2246,113.37,0.72201,0.72524,0.75125,0.0010468,0.90293,1.9738,1.3722,4.2633e-10,0.7537,0.4963,0,0,0,0,0,8.0699,410.66,529.25,2.0873,7.8711,98.118,246.62,308.33,0.90293,1.9738,1.3722,0.72201,0.72524,0.75125,88.398,44.872,2.6747,1.4278,1.9133,194.68,0,0,0,0,1
5.2778,95.977,0.1007,0.8993,20.155,1.6302,0.028185,68.225,191.59,0.045083,1.2257,113.37,0.72164,0.72456,0.75069,0.001046,0.90382,1.9769,1.374,1.6482e-12,0.7537,0.4963,0,0,0,0,0,8.118,412.94,531.69,2.0906,7.8584,98.118,246.61,308.3,0.90382,1.9769,1.374,0.72164,0.72456,0.75069,88.138,44.553,2.6589,1.3873,1.9156,194.9,0,0,0,0,1
5.5556,95.977,0.1007,0.8993,20.155,1.6303,0.028234,68.503,191.59,0.045047,1.2272,113.37,0.72127,0.72388,0.75013,0.0010451,0.90471,1.98,1.3758,6.3717e-15,0.7537,0.4963,0,0,0,0,0,8.1645,415.16,534.04,2.0938,7.8509,98.118,246.6,308.28,0.90471,1.98,1.3758,0.72127,0.72388,0.75013,87.952,44.324,2.6489,1.3614,1.918,195.12,0,0,0,0,1
5.8333,95.977,0.1007,0.8993,20.155,1.6303,0.028285,68.781,191.59,0.045012,1.2287,113.37,0.72091,0.7232,0.74958,0.0010443,0.90558,1.9831,1.3776,2.4632e-17,0.7537,0.4963,0,0,0,0,0,8.2098,417.32,536.3,2.097,7.8471,98.118,246.6,308.27,0.90558,1.9831,1.3776,0.72091,0.7232,0.74958,87.818,44.159,2.6424,1.3448,1.9205,195.35,0,0,0,0,1
6.1111,95.977,0.10071,0.89929,20.155,1.6304,0.028338,69.058,191.59,0.044977,1.2304,113.37,0.72056,0.72255,0.74904,0.0010435,0.90645,1.9862,1.3794,9.5227e-20,0.7537,0.4963,0,0,0,0,0,8.2541,419.42,538.5,2.1001,7.8459,98.118,246.6,308.26,0.90645,1.9862,1.3794,0.72056,0.72255,0.74904,87.722,44.041,2.6383,1.3343,1.923,195.58,0,0,0,0,1
6.3889,95.977,0.10071,0.89929,20.155,1.6304,0.028388,69.336,191.59,0.044943,1.2322,113.37,0.72021,0.7219,0.74851,0.0010427,0.9073,1.9892,1.3812,3.6814e-22,0.7537,0.4963,0,0,0,0,0,8.2974,421.48,540.65,2.1032,7.8465,98.118,246.6,308.25,0.9073,1.9892,1.3812,0.72021,0.7219,0.74851,87.653,43.956,2.6357,1.3275,1.9255,195.82,0,0,0,0,1
6.6667,95.977,0.10071,0.89929,20.155,1.6305,0.028439,69.613,191.59,0.04491,1.2341,113.37,0.71988,0.72128,0.748,0.0010419,0.90814,1.9921,1.3829,1.4232e-24,0.7537,0.4963,0,0,0,0,0,8.3399,423.5,542.74,2.1063,7.8485,98.118,246.6,308.25,0.90814,1.9921,1.3829,0.71988,0.72128,0.748,87.604,43.895,2.634,1.3232,1.9279,196.05,0,0,0,0,1
6.9444,95.977,0.10072,0.89928,20.155,1.6305,0.02849,69.89,191.59,0.044878,1.236,113.37,0.71955,0.72067,0.74751,0.0010412,0.90897,1.995,1.3846,5.502e-27,0.7537,0.4963,0,0,0,0,0,8.3817,425.48,544.8,2.1093,7.8514,98.118,246.6,308.25,0.90897,1.995,1.3846,0.71955,0.72067,0.74751,87.568,43.851,2.633,1.3204,1.9304,196.28,0,0,0,0,1
7.2222,95.977,0.10072,0.89928,20.155,1.6306,0.028541,70.167,191.59,0.044847,1.238,113.37,0.71924,0.72009,0.74703,0.0010405,0.90979,1.9979,1.3863,2.127e-29,0.7537,0.4963,0,0,0,0,0,8.4228,427.43,546.81,2.1122,7.8549,98.118,246.6,308.25,0.90979,1.9979,1.3863,0.71924,0.72009,0.74703,87.542,43.819,2.6323,1.3187,1.9328,196.51,0,0,0,0,1
7.5,95.977,0.10072,0.89928,20.155,1.6306,0.028594,70.443,191.59,0.044817,1.24,113.37,0.71893,0.71952,0.74656,0.0010398,0.9106,2.0007,1.388,8.2229e-32,0.7537,0.4963,0,0,0,0,0,8.4633,429.33,548.78,2.1152,7.8589,98.118,246.6,308.25,0.9106,2.0007,1.388,0.71893,0.71952,0.74656,87.524,43.796,2.6318,1.3175,1.9352,196.74,0,0,0,0,1
7.7778,95.977,0.10072,0.89928,20.155,1.6307,0.028647,70.72,191.59,0.044788,1.2421,113.37,0.71864,0.71898,0.74611,0.0010391,0.91139,2.0035,1.3896,3.1789e-34,0.7537,0.4963,0,0,0,0,0,8.5031,431.21,550.72,2.1181,7.8632,98.118,246.61,308.25,0.91139,2.0035,1.3896,0.71864,0.71898,0.74611,87.511,43.78,2.6315,1.3168,1.9375,196.96,0,0,0,0,1
8.0556,95.977,0.10073,0.89927,20.155,1.6307,0.028697,70.996,191.59,0.04476,1.2442,113.37,0.71836,0.71845,0.74568,0.0010385,0.91218,2.0063,1.3912,1.2289e-36,0.7537,0.4963,0,0,0,0,0,8.5424,433.05,552.62,2.1209,7.8677,98.118,246.61,308.26,0.91218,2.0063,1.3912,0.71836,0.71845,0.74568,87.501,43.768,2.6314,1.3163,1.9399,197.18,0,0,0,0,1
8.3333,95.977,0.10073,0.89927,20.155,1.6308,0.028751,71.272,191.59,0.044733,1.2463,113.37,0.71808,0.71794,0.74527,0.0010378,0.91295,2.009,1.3928,4.751e-39,0.7537,0.4963,0,0,0,0,0,8.5811,434.87,554.49,2.1238,7.8722,98.118,246.62,308.26,0.91295,2.009,1.3928,0.71808,0.71794,0.74527,87.495,43.76,2.6313,1.316,1.9422,197.4,0,0,0,0,1
8.6111,95.977,0.10073,0.89927,20.155,1.6308,0.028803,71.547,191.59,0.044708,1.2484,113.37,0.71782,0.71745,0.74486,0.0010372,0.91371,2.0117,1.3944,1.8367e-41,0.7537,0.4963,0,0,0,0,0,8.6193,436.65,556.33,2.1265,7.8769,98.118,246.62,308.27,0.91371,2.0117,1.3944,0.71782,0.71745,0.74486,87.49,43.754,2.6312,1.3159,1.9444,197.61,0,0,0,0,1
8.8889,95.977,0.10073,0.89927,20.155,1.6308,0.028856,71.822,191.59,0.044683,1.2505,113.37,0.71756,0.71698,0.74448,0.0010367,0.91446,2.0143,1.3959,7.1005e-44,0.7537,0.4963,0,0,0,0,0,8.6569,438.41,558.14,2.1293,7.8816,98.118,246.63,308.27,0.91446,2.0143,1.3959,0.71756,0.71698,0.74448,87.486,43.75,2.6311,1.3157,1.9467,197.82,0,0,0,0,1
9.1667,95.977,0.10074,0.89926,20.155,1.6309,0.028908,72.097,191.59,0.044659,1.2527,113.37,0.71732,0.71653,0.7441,0.0010361,0.9152,2.0169,1.3974,2.745e-46,0.7537,0.4963,0,0,0,0,0,8.694,440.13,559.93,2.132,7.8863,98.118,246.63,308.28,0.9152,2.0169,1.3974,0.71732,0.71653,0.7441,87.484,43.747,2.6311,1.3157,1.9489,198.03,0,0,0,0,1
9.4444,95.977,0.10074,0.89926,20.155,1.6309,0.028961,72.372,191.59,0.044635,1.2548,113.37,0.71708,0.71609,0.74375,0.0010356,0.91593,2.0195,1.3989,1.0612e-48,0.7537,0.4963,0,0,0,0,0,8.7305,441.83,561.68,2.1346,7.891,98.118,246.64,308.28,0.91593,2.0195,1.3989,0.71708,0.71609,0.74375,87.482,43.744,2.6311,1.3156,1.951,198.24,0,0,0,0,1
9.7222,95.977,0.10074,0.89926,20.155,1.631,0.029014,72.646,191.59,0.044613,1.257,113.37,0.71686,0.71567,0.7434,0.001035,0.91665,2.0221,1.4004,4.1025e-51,0.7537,0.4963,0,0,0,0,0,8.7666,443.5,563.4,2.1373,7.8956,98.118,246.64,308.29,0.91665,2.0221,1.4004,0.71686,0.71567,0.7434,87.481,43.743,2.6311,1.3156,1.9532,198.44,0,0,0,0,1
10,95.977,0.10074,0.89926,20.155,1.631,0.029069,72.92,191.59,0.044592,1.2592,113.37,0.71664,0.71526,0.74307,0.0010345,0.91736,2.0246,1.4019,1.586e-53,0.7537,0.4963,0,0,0,0,0,8.8022,445.14,565.1,2.1399,7.9002,98.118,246.65,308.3,0.91736,2.0246,1.4019,0.71664,0.71526,0.74307,87.48,43.742,2.6311,1.3156,1.9553,198.64,0,0,0,0,1
10.278,95.977,0.10074,0.89926,20.155,1.631,0.029121,73.194,191.59,0.044571,1.2614,113.37,0.71643,0.71487,0.74275,0.0010341,0.91807,2.027,1.4033,6.1313e-56,0.7537,0.4963,0,0,0,0,0,8.8373,446.76,566.77,2.1424,7.9048,98.118,246.65,308.3,0.91807,2.027,1.4033,0.71643,0.71487,0.74275,87.479,43.741,2.6311,1.3155,1.9574,198.84,0,0,0,0,1
10.556,95.977,0.10075,0.89925,20.155,1.6311,0.029174,73.467,191.59,0.044551,1.2636,113.37,0.71623,0.7145,0.74244,0.0010336,0.91876,2.0295,1.4048,2.3703e-58,0.7537,0.4963,0,0,0,0,0,8.8719,448.35,568.41,2.145,7.9093,98.118,246.66,308.31,0.91876,2.0295,1.4048,0.71623,0.7145,0.74244,87.479,43.74,2.6311,1.3155,1.9594,199.03,0,0,0,0,1
10.833,95.977,0.10075,0.89925,20.155,1.6311,0.02923,73.74,191.59,0.044532,1.2658,113.37,0.71603,0.71414,0.74215,0.0010332,0.91944,2.0319,1.4062,9.1635e-61,0.7537,0.4963,0,0,0,0,0,8.906,449.92,570.02,2.1475,7.9138,98.118,246.66,308.32,0.91944,2.0319,1.4062,0.71603,0.71414,0.74215,87.478,43.74,2.6311,1.3155,1.9615,199.22,0,0,0,0,1
11.111,95.977,0.10075,0.89925,20.155,1.6311,0.02929,74.012,191.59,0.044514,1.268,113.37,0.71585,0.71379,0.74186,0.0010327,0.92011,2.0342,1.4076,3.5425e-63,0.7537,0.4963,0,0,0,0,0,8.9397,451.46,571.62,2.1499,7.9182,98.118,246.67,308.32,0.92011,2.0342,1.4076,0.71585,0.71379,0.74186,87.478,43.739,2.6311,1.3155,1.9635,199.41,0,0,0,0,1
11.389,95.977,0.10075,0.89925,20.155,1.6311,0.029334,74.284,191.59,0.044497,1.2703,113.37,0.71567,0.71346,0.74159,0.0010323,0.92078,2.0366,1.4089,1.3695e-65,0.7537,0.4963,0,0,0,0,0,8.9729,452.98,573.18,2.1524,7.9226,98.118,246.67,308.33,0.92078,2.0366,1.4089,0.71567,0.71346,0.74159,87.478,43.739,2.6311,1.3155,1.9654,199.6,0,0,0,0,1
11.667,95.977,0.10075,0.89925,20.155,1.6312,0.029389,74.556,191.59,0.04448,1.2725,113.37,0.7155,0.71314,0.74133,0.0010319,0.92143,2.0389,1.4103,5.2944e-68,0.7537,0.4963,0,0,0,0,0,9.0056,454.47,574.72,2.1548,7.9269,98.118,246.68,308.34,0.92143,2.0389,1.4103,0.7155,0.71314,0.74133,87.478,43.739,2.6311,1.3155,1.9674,199.78,0,0,0,0,1
11.944,95.977,0.10075,0.89925,20.155,1.6312,0.029443,74.827,191.59,0.044464,1.2747,113.37,0.71533,0.71284,0.74108,0.0010316,0.92208,2.0412,1.4116,2.0468e-70,0.7537,0.4963,0,0,0,0,0,9.0379,455.94,576.24,2.1571,7.9312,98.118,246.68,308.34,0.92208,2.0412,1.4116,0.71533,0.71284,0.74108,87.478,43.739,2.6311,1.3155,1.9693,199.97,0,0,0,0,1
12.222,95.977,0.10075,0.89925,20.155,1.6312,0.029497,75.098,191.59,0.044448,1.277,113.37,0.71517,0.71255,0.74084,0.0010312,0.92272,2.0434,1.4129,7.9127e-73,0.7537,0.4963,0,0,0,0,0,9.0698,457.39,577.73,2.1595,7.9354,98.118,246.69,308.35,0.92272,2.0434,1.4129,0.71517,0.71255,0.74084,87.477,43.739,2.6311,1.3155,1.9712,200.15,0,0,0,0,1
12.5,95.977,0.10076,0.89924,20.155,1.6312,0.029551,75.368,191.59,0.044434,1.2792,113.37,0.71502,0.71227,0.74061,0.0010309,0.92335,2.0457,1.4142,3.059e-75,0.7537,0.4963,0,0,0,0,0,9.1012,458.81,579.2,2.1618,7.9396,98.118,246.69,308.35,0.92335,2.0457,1.4142,0.71502,0.71227,0.74061,87.477,43.739,2.6311,1.3155,1.9731,200.32,0,0,0,0,1
12.778,95.977,0.10076,0.89924,20.155,1.6313,0.029607,75.638,191.59,0.044419,1.2814,113.37,0.71488,0.712,0.74039,0.0010305,0.92397,2.0479,1.4155,1.1826e-77,0.7537,0.4963,0,0,0,0,0,9.1322,460.22,580.65,2.1641,7.9437,98.118,246.7,308.36,0.92397,2.0479,1.4155,0.71488,0.712,0.74039,87.477,43.739,2.6311,1.3155,1.975,200.5,0,0,0,0,1
13.056,95.977,0.10076,0.89924,20.155,1.6313,0.029662,75.907,191.59,0.044406,1.2837,113.37,0.71474,0.71174,0.74018,0.0010302,0.92459,2.05,1.4168,4.5718e-80,0.7537,0.4963,0,0,0,0,0,9.1627,461.6,582.08,2.1663,7.9478,98.118,246.7,308.37,0.92459,2.05,1.4168,0.71474,0.71174,0.74018,87.477,43.739,2.6311,1.3155,1.9768,200.67,0,0,0,0,1
13.333,95.977,0.10076,0.89924,20.155,1.6313,0.029716,76.176,191.59,0.044393,1.286,113.37,0.71461,0.7115,0.73998,0.0010299,0.9252,2.0522,1.418,1.7674e-82,0.7537,0.4963,0,0,0,0,0,9.1929,462.95,583.48,2.1686,7.9518,98.118,246.71,308.37,0.9252,2.0522,1.418,0.71461,0.7115,0.73998,87.477,43.739,2.6311,1.3155,1.9786,200.84,0,0,0,0,1
13.611,95.977,0.10076,0.89924,20.155,1.6313,0.029771,76.444,191.59,0.044381,1.2882,113.37,0.71448,0.71126,0.73979,0.0010296,0.9258,2.0543,1.4193,6.8326e-85,0.7537,0.4963,0,0,0,0,0,9.2226,464.29,584.86,2.1708,7.9557,98.118,246.71,308.38,0.9258,2.0543,1.4193,0.71448,0.71126,0.73979,87.477,43.739,2.6311,1.3155,1.9804,201.01,0,0,0,0,1
13.889,95.977,0.10076,0.89924,20.155,1.6313,0.029823,76.712,191.59,0.044369,1.2905,113.37,0.71436,0.71104,0.7396,0.0010293,0.92639,2.0564,1.4205,2.6414e-87,0.7537,0.4963,0,0,0,0,0,9.252,465.61,586.22,2.173,7.9597,98.118,246.72,308.39,0.92639,2.0564,1.4205,0.71436,0.71104,0.7396,87.477,43.739,2.6311,1.3155,1.9822,201.18,0,0,0,0,1
14.167,95.977,0.10076,0.89924,20.155,1.6314,0.029877,76.98,191.59,0.044357,1.2928,113.37,0.71424,0.71083,0.73943,0.0010291,0.92697,2.0584,1.4217,1.0212e-89,0.7537,0.4963,0,0,0,0,0,9.2809,466.9,587.56,2.1751,7.9635,98.118,246.72,308.39,0.92697,2.0584,1.4217,0.71424,0.71083,0.73943,87.477,43.739,2.6311,1.3155,1.9839,201.34,0,0,0,0,1
14.444,95.977,0.10076,0.89924,20.155,1.6314,0.029932,77.247,191.59,0.044347,1.295,113.37,0.71413,0.71062,0.73926,0.0010288,0.92755,2.0605,1.4229,3.9477e-92,0.7537,0.4963,0,0,0,0,0,9.3094,468.18,588.88,2.1772,7.9673,98.118,246.73,308.4,0.92755,2.0605,1.4229,0.71413,0.71062,0.73926,87.477,43.739,2.6311,1.3155,1.9856,201.5,0,0,0,0,1
14.722,95.977,0.10076,0.89924,20.155,1.6314,0.029986,77.513,191.59,0.044337,1.2973,113.37,0.71403,0.71043,0.7391,0.0010286,0.92812,2.0625,1.4241,1.5262e-94,0.7537,0.4963,0,0,0,0,0,9.3376,469.43,590.18,2.1793,7.9711,98.118,246.73,308.4,0.92812,2.0625,1.4241,0.71403,0.71043,0.7391,87.477,43.739,2.6311,1.3155,1.9873,201.66,0,0,0,0,1
15,95.977,0.10077,0.89923,20.155,1.6314,0.030041,77.779,191.59,0.044327,1.2996,113.37,0.71393,0.71025,0.73895,0.0010284,0.92868,2.0645,1.4252,5.9e-97,0.7537,0.4963,0,0,0,0,0,9.3654,470.67,591.46,2.1814,7.9749,98.118,246.73,308.41,0.92868,2.0645,1.4252,0.71393,0.71025,0.73895,87.477,43.739,2.6311,1.3155,1.989,201.82,0,0,0,0,1
15.278,95.977,0.10077,0.89923,20.155,1.6314,0.030095,78.044,191.59,0.044318,1.3019,113.37,0.71384,0.71007,0.73881,0.0010282,0.92924,2.0664,1.4264,2.2809e-99,0.7537,0.4963,0,0,0,0,0,9.3927,471.89,592.72,2.1835,7.9786,98.118,246.74,308.41,0.92924,2.0664,1.4264,0.71384,0.71007,0.73881,87.477,43.739,2.6311,1.3155,1.9907,201.98,0,0,0,0,1
15.556,95.977,0.10077,0.89923,20.155,1.6314,0.03015,78.309,191.59,0.044309,1.3041,113.37,0.71375,0.70991,0.73867,0.001028,0.92979,2.0684,1.4275,8.8178e-102,0.7537,0.4963,0,0,0,0,0,9.4197,473.08,593.96,2.1855,7.9822,98.118,246.74,308.42,0.92979,2.0684,1.4275,0.71375,0.70991,0.73867,87.477,43.739,2.6311,1.3155,1.9923,202.13,0,0,0,0,1
15.833,95.977,0.10077,0.89923,20.155,1.6314,0.030205,78.573,191.59,0.044301,1.3064,113.37,0.71366,0.70975,0.73854,0.0010278,0.93033,2.0703,1.4286,3.4089e-104,0.7537,0.4963,0,0,0,0,0,9.4464,474.26,595.18,2.1875,7.9858,98.118,246.75,308.42,0.93033,2.0703,1.4286,0.71366,0.70975,0.73854,87.477,43.739,2.6311,1.3155,1.9939,202.29,0,0,0,0,1
16.111,95.977,0.10077,0.89923,20.155,1.6315,0.030258,78.837,191.59,0.044293,1.3087,113.37,0.71358,0.7096,0.73842,0.0010276,0.93087,2.0722,1.4298,1.3178e-106,0.7537,0.4963,0,0,0,0,0,9.4727,475.42,596.38,2.1895,7.9894,98.118,246.75,308.43,0.93087,2.0722,1.4298,0.71358,0.7096,0.73842,87.477,43.739,2.6311,1.3155,1.9955,202.44,0,0,0,0,1
16.389,95.977,0.10077,0.89923,20.155,1.6315,0.030314,79.1,191.59,0.044286,1.311,113.37,0.71351,0.70947,0.73831,0.0010274,0.9314,2.0741,1.4308,5.0947e-109,0.7537,0.4963,0,0,0,0,0,9.4986,476.57,597.56,2.1914,7.9929,98.118,246.76,308.44,0.9314,2.0741,1.4308,0.71351,0.70947,0.73831,87.477,43.739,2.6311,1.3155,1.9971,202.59,0,0,0,0,1
16.667,95.977,0.10077,0.89923,20.155,1.6315,0.030368,79.363,191.59,0.044279,1.3133,113.37,0.71344,0.70933,0.7382,0.0010273,0.93193,2.0759,1.4319,1.9696e-111,0.7537,0.4963,0,0,0,0,0,9.5241,477.69,598.73,2.1934,7.9964,98.118,246.76,308.44,0.93193,2.0759,1.4319,0.71344,0.70933,0.7382,87.477,43.739,2.6311,1.3155,1.9987,202.73,0,0,0,0,1
16.944,95.977,0.10077,0.89923,20.155,1.6315,0.030423,79.625,191.59,0.044272,1.3156,113.37,0.71337,0.70921,0.7381,0.0010271,0.93244,2.0778,1.433,7.6142e-114,0.7537,0.4963,0,0,0,0,0,9.5493,478.8,599.88,2.1953,7.9998,98.118,246.76,308.45,0.93244,2.0778,1.433,0.71337,0.70921,0.7381,87.477,43.739,2.6311,1.3155,2.0002,202.88,0,0,0,0,1
17.222,95.977,0.10077,0.89923,20.155,1.6315,0.030478,79.887,191.59,0.044266,1.3179,113.37,0.71331,0.7091,0.73801,0.001027,0.93296,2.0796,1.4341,2.9436e-116,0.7537,0.4963,0,0,0,0,0,9.5742,479.89,601.01,2.1972,8.0032,98.118,246.77,308.45,0.93296,2.0796,1.4341,0.71331,0.7091,0.73801,87.477,43.739,2.6311,1.3155,2.0018,203.02,0,0,0,0,1
17.5,95.977,0.10077,0.89923,20.155,1.6315,0.030533,80.148,191.59,0.044261,1.3201,113.37,0.71325,0.70899,0.73792,0.0010268,0.93346,2.0814,1.4351,1.138e-118,0.7537,0.4963,0,0,0,0,0,9.5987,480.96,602.12,2.199,8.0066,98.118,246.77,308.46,0.93346,2.0814,1.4351,0.71325,0.70899,0.73792,87.477,43.739,2.6311,1.3155,2.0033,203.17,0,0,0,0,1
